"Number","Entity","Transaction Date","Employee","Account Name","Is Deposited","Bank Account","Reconciliation Date","Amount","AR Amount (CAD)","Exported","Memo","Amount (CAD)","Tax Amount (CAD)","Tax Amount","Withholding Tax Amount (CAD)","Withholding Tax Amount","Division","Currency","Exchange Rate","Reverse Exchange Rate","Is Printed","Online Payment","Credit (CAD)","Template Name","Realized Amount (CAD)","Gain/Loss (CAD)","Attachments","Settled Date","Confirmation Number","Status"
"554659","Courchesne Larose","05/02/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","05/31/2022","USD 24,480.00","30,896.21","No",,"31,314.82","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"31,314.82","-418.61","No",,,
"200381","GO FRESH","05/02/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","05/31/2022","USD 20,808.00","26,261.77","No",,"26,617.59","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"26,617.59","-355.82","No",,,
"2005637352","Sobeys","04/29/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"00026661622022","Costco Vaughan Wet","04/28/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,075.00","30,115.42","No",,"30,885.82","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"30,885.82","-770.40","No",,,
"13726","Chiovitti Banana Co., Ltd","04/27/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 78,991.68","99,329.34","No",,"101,085.65","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"101,085.65","-1,756.31","Yes",,,
"00026441532022","Costco Vaughan Wet","04/25/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,150.00","60,384.92","No",,"60,197.13","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"60,197.13","187.79","No",,,
"2005630371","Sobeys","04/25/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 63,360.00","63,360.00","No",,"63,360.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"200380","GO FRESH","04/22/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 20,808.00","25,989.19","No",,"26,014.16","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"26,014.16","-24.97","No",,,
"554556","Courchesne Larose","04/22/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,480.00","30,480.05","No",,"30,604.90","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,604.90","-124.85","No",,,
"2005624443","Sobeys","04/20/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"13667","Chiovitti Banana Co., Ltd","04/19/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 105,772.32","132,216.76","No",,"133,526.99","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"133,526.99","-1,310.23","Yes",,,
"2005620401","Sobeys","04/18/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 63,360.00","63,360.00","No",,"63,360.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"554453","Courchesne Larose","04/18/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,480.00","30,622.03","No",,"30,861.94","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,861.94","-239.91","No",,,
"00026107202022","Costco Vaughan Wet","04/18/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,150.00","60,750.86","No",,"60,755.67","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"60,755.67","-4.81","No",,,
"00025964832022","Costco Vaughan Wet","04/14/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,075.00","30,375.43","No",,"30,351.35","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,351.35","24.08","No",,,
"13605","Chiovitti Banana Co., Ltd","04/12/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 92,308.32","116,439.30","No",,"116,502.33","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"116,502.33","-63.03","Yes",,,
"554401","Courchesne Larose","04/11/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,327.00","30,622.83","No",,"30,625.26","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,625.26","-2.43","No",,,
"554350","Courchesne Larose","04/11/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,480.00","30,886.42","No",,"30,817.87","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,817.87","68.55","No",,,
"00025757212022","Costco Vaughan Wet","04/11/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,150.00","61,521.26","No",,"60,616.04","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"60,616.04","905.22","No",,,
"200379","GO FRESH","04/08/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 31,824.00","39,895.66","No",,"40,063.23","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"40,063.23","-167.57","No",,,
"00025601962022","Costco Vaughan Wet","04/07/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 24,075.00","30,760.63","No",,"30,115.42","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,115.42","645.21","No",,,
"2005609249","Sobeys","04/07/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"13542","Chiovitti Banana Co., Ltd","04/05/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 92,016.73","116,654.05","No",,"114,928.90","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"114,928.90","1,725.15","Yes",,,
"2005603800","Sobeys","04/04/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","04/30/2022","CAD 63,360.00","63,360.00","No",,"63,360.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"00025394522022","Costco Vaughan Wet","04/04/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,150.00","61,391.26","No",,"60,043.05","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"60,043.05","1,348.21","No",,,
"200374","GO FRESH","04/04/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,654.00","61,987.73","No",,"60,671.54","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"60,671.54","1,316.19","No",,,
"554245","Courchesne Larose","04/04/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","04/30/2022","USD 48,960.00","62,556.20","No",,"61,053.12","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"61,053.12","1,503.08","No",,,
"026461","Scotlynn","03/31/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,504.00","31,242.60","No",,"30,556.49","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,556.49","686.11","No",,,
"00025237292022","Costco Vaughan Wet","03/31/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,075.00","30,695.63","No",,"30,021.53","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,021.53","674.10","No",,,
"13473","Chiovitti Banana Co., Ltd","03/30/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 51,396.00","65,668.68","No",,"64,291.26","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"64,291.26","1,377.42","No",,,
"554129","Courchesne Larose","03/28/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,212.00","No",,"30,604.90","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,604.90","607.10","No",,,
"554071","Courchesne Larose","03/28/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,412.74","No",,"30,604.90","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"30,604.90","807.84","No",,,
"00025043722022","Costco Vaughan Wet","03/28/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 48,150.00","61,463.48","No",,"60,197.13","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"60,197.13","1,266.35","No",,,
"2005594669","Sobeys","03/28/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","03/31/2022","CAD 95,040.00","95,040.00","No",,"95,040.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"00024902312022","Costco Vaughan Wet","03/24/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 22,684.09","29,108.22","No",,"28,457.19","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.80","1.25","No","No","0.00",,"28,457.19","651.03","No",,,
"00024842292022","Costco Vaughan Wet","03/23/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,075.00","30,666.74","No",,"30,305.61","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,305.61","361.13","No",,,
"13408","Chiovitti Banana Co., Ltd","03/23/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 135,521.28","173,724.34","No",,"170,594.19","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"170,594.19","3,130.15","Yes",,,
"554031","Courchesne Larose","03/21/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,412.74","No",,"30,886.42","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"30,886.42","526.32","No",,,
"00024701512022","Costco Vaughan Wet","03/21/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 32,100.00","40,876.15","No",,"40,500.57","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"40,500.57","375.58","No",,,
"200372","GO FRESH","03/21/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 9,792.00","12,565.09","No",,"12,354.57","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.26","No","No","0.00",,"12,354.57","210.52","No",,,
"2005584840","Sobeys","03/21/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","03/31/2022","CAD 23,793.00","23,793.00","No",,"23,793.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"00024569062022","Costco Vaughan Wet","03/17/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 16,050.00","20,438.07","No",,"20,507.09","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"20,507.09","-69.02","No",,,
"553949","Courchesne Larose","03/16/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 35,360.00","44,957.81","No",,"45,179.47","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"45,179.47","-221.66","No",,,
"13347","Chiovitti Banana Co., Ltd","03/15/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 97,703.52","124,426.78","No",,"124,835.79","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"124,835.79","-409.01","Yes",,,
"553998","Courchesne Larose","03/14/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,133.66","No",,"31,138.56","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"31,138.56","-4.90","No",,,
"00024379942022","Costco Vaughan Wet","03/14/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,075.00","30,666.74","No",,"30,623.40","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"30,623.40","43.34","No",,,
"200371","GO FRESH","03/14/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 11,016.00","14,135.73","No",,"14,012.35","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"14,012.35","123.38","No",,,
"2005575806","Sobeys","03/14/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","03/31/2022","CAD 63,360.00","63,360.00","No",,"63,360.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"2005569856","Sobeys","03/09/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","03/31/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"13283","Chiovitti Banana Co., Ltd","03/08/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 72,906.37","92,715.13","No",,"92,955.62","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.27","No","No","0.00",,"92,955.62","-240.49","Yes",,,
"553895","Courchesne Larose","03/07/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,182.62","No",,"31,212.00","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.27","No","No","0.00",,"31,212.00","-29.38","No",,,
"200368","GO FRESH","03/07/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 73,210.50","92,728.21","No",,"93,343.39","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.27","No","No","0.00",,"93,343.39","-615.18","No",,,
"00024066102022","Costco Vaughan Wet","03/07/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 32,100.00","40,953.19","No",,"40,927.50","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.27","No","No","0.00",,"40,927.50","25.69","No",,,
"00023924922022","Costco Vaughan Wet","03/03/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 16,050.00","20,476.59","No",,"20,325.72","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"20,325.72","150.87","No",,,
"553691","Courchesne Larose","03/02/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 24,480.00","31,038.19","No",,"31,011.27","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"31,011.27","26.92","Yes",,,
"2005561247","Sobeys","03/02/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","03/31/2022","CAD 15,840.00","15,840.00","No",,"15,840.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"13200","Chiovitti Banana Co., Ltd","03/02/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 72,906.37","92,531.71","No",,"92,357.80","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"92,357.80","173.91","Yes",,,
"553373","Courchesne Larose","03/02/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","03/31/2022","USD 47,040.00","59,149.30","No",,"59,590.28","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"59,590.28","-440.98","Yes",,,
"00023754402022","Costco Vaughan Wet","02/28/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 32,100.00","40,998.12","No",,"41,190.72","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"41,190.72","-192.60","No",,,
"2005557960","Sobeys","02/28/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","02/28/2022","CAD 63,360.00","63,360.00","No",,"63,360.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"3860","Costco Vaughan Wet","02/25/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","09/30/2022","USD 0.00","0.01","No",,"0.00","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.28","No","No","0.00",,"0.00","0.01","No",,,
"13146","Chiovitti Banana Co., Ltd","02/24/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 94,125.15","119,740.05","No",,"119,708.37","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"119,708.37","31.68","Yes",,,
"00023633262022","Costco Vaughan Wet","02/24/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 16,050.00","20,499.06","No",,"20,412.39","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"20,412.39","86.67","No",,,
"00023521392022","Costco Vaughan Wet","02/23/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 16,050.00","20,269.54","No",,"20,452.51","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.78","1.27","No","No","0.00",,"20,452.51","-182.97","No",,,
"2005550581","Sobeys","02/22/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","02/28/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
"553632","Courchesne Larose","02/21/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 36,720.00","46,751.91","No",,"46,759.25","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"46,759.25","-7.34","Yes",,,
"200366","GO FRESH","02/21/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 8,568.00","10,891.64","No",,"10,910.49","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"10,910.49","-18.85","No",,,
"00023423422022","Costco Vaughan Wet","02/18/2022","Karyne Manseau","Comptes clients USD","Yes","Comptant USD","02/28/2022","USD 17,550.00","22,163.89","No",,"22,348.17","0.00","USD 0.00","0.00","USD 0.00",,"United States Dollar","0.79","1.27","No","No","0.00",,"22,348.17","-184.28","No",,,
"2005548403","Sobeys","02/18/2022","Karyne Manseau","Comptes clients CAD","Yes","Comptant CAD","02/28/2022","CAD 31,680.00","31,680.00","No",,"31,680.00","0.00","CAD 0.00","0.00","CAD 0.00",,"Canadian Dollar","1.00","1.00","No","No","0.00",,"0.00","0.00","Yes",,,
