Type,Number,Applied to,Date,Employee,Account Name,Debit (CAD),Credit (CAD),Balance (CAD),Memo,Reconciliation Date,Debit,Credit,Balance,Cleared,Clearing,Currency,Internal Type,Amount (CAD),Amount
Bill,C40068345-00,FEDEX,06/22/2022,Karyne Manseau,TPS/TVH payées sur achat,5.51,,-5.51,,,CAD 5.51,CAD 0.00,CAD -5.51,No,No,Canadian Dollar,BillLine,5.51,CAD 5.51
Bill,22H76203,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Comptes payables USD,,"3,490.83","-3,490.83",,,USD 0.00,"USD 2,700.00","USD -2,700.00",No,No,United States Dollar,Bill,"3,490.83","USD 2,700.00"
Bill,22H76203,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Livraison au client,"3,199.93",,"-3,199.93",,,"USD 2,475.00",USD 0.00,"USD -2,475.00",No,No,United States Dollar,Bill,"3,199.93","USD 2,475.00"
Bill,22H76203,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Reefer plugin,290.90,,-290.90,,,USD 225.00,USD 0.00,USD -225.00,No,No,United States Dollar,Bill,290.90,USD 225.00
Bill,22H76204,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Comptes payables USD,,"3,393.86","-3,393.86",,,USD 0.00,"USD 2,625.00","USD -2,625.00",No,No,United States Dollar,Bill,"3,393.86","USD 2,625.00"
Bill,22H76204,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Livraison au client,"3,102.96",,"-3,102.96",,,"USD 2,400.00",USD 0.00,"USD -2,400.00",No,No,United States Dollar,Bill,"3,102.96","USD 2,400.00"
Bill,22H76204,Holt Cargo Systems LLC,06/22/2022,Karyne Manseau,Reefer plugin,290.90,,-290.90,,,USD 225.00,USD 0.00,USD -225.00,No,No,United States Dollar,Bill,290.90,USD 225.00
Bill,9526923316,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,346.85","-6,346.85",,,USD 0.00,"USD 4,909.00","USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923316,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,346.85",,"-6,346.85",,,"USD 4,909.00",USD 0.00,"USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923310,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"4,942.76","-4,942.76",,,USD 0.00,"USD 3,823.00","USD -3,823.00",No,No,United States Dollar,Bill,"4,942.76","USD 3,823.00"
Bill,9526923310,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"4,942.76",,"-4,942.76",,,"USD 3,823.00",USD 0.00,"USD -3,823.00",No,No,United States Dollar,Bill,"4,942.76","USD 3,823.00"
Bill,9526923312,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,346.85","-6,346.85",,,USD 0.00,"USD 4,909.00","USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923312,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,346.85",,"-6,346.85",,,"USD 4,909.00",USD 0.00,"USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923306,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,623.53","-6,623.53",,,USD 0.00,"USD 5,123.00","USD -5,123.00",No,No,United States Dollar,Bill,"6,623.53","USD 5,123.00"
Bill,9526923306,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,623.53",,"-6,623.53",,,"USD 5,123.00",USD 0.00,"USD -5,123.00",No,No,United States Dollar,Bill,"6,623.53","USD 5,123.00"
Bill,9526923308,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,623.53","-6,623.53",,,USD 0.00,"USD 5,123.00","USD -5,123.00",No,No,United States Dollar,Bill,"6,623.53","USD 5,123.00"
Bill,9526923308,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,623.53",,"-6,623.53",,,"USD 5,123.00",USD 0.00,"USD -5,123.00",No,No,United States Dollar,Bill,"6,623.53","USD 5,123.00"
Bill,9526923313,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,346.85","-6,346.85",,,USD 0.00,"USD 4,909.00","USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923313,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,346.85",,"-6,346.85",,,"USD 4,909.00",USD 0.00,"USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923314,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,346.85","-6,346.85",,,USD 0.00,"USD 4,909.00","USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923314,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,346.85",,"-6,346.85",,,"USD 4,909.00",USD 0.00,"USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923315,Sealand,06/22/2022,Karyne Manseau,Comptes payables USD,,"6,346.85","-6,346.85",,,USD 0.00,"USD 4,909.00","USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,9526923315,Maersk,06/22/2022,Karyne Manseau,Transport Maritime,"6,346.85",,"-6,346.85",,,"USD 4,909.00",USD 0.00,"USD -4,909.00",No,No,United States Dollar,Bill,"6,346.85","USD 4,909.00"
Bill,6/23/2022,Sealand,06/23/2022,Karyne Manseau,Comptes payables USD,,12.98,-12.98,,,USD 0.00,USD 10.00,USD -10.00,No,No,United States Dollar,Bill,12.98,USD 10.00
Bill,6/23/2022,Maersk,06/23/2022,Karyne Manseau,Frais bancaires,12.98,,-12.98,,,USD 10.00,USD 0.00,USD -10.00,No,No,United States Dollar,Bill,12.98,USD 10.00
Journal Entry,4444,Sealand,06/23/2022,Karyne Manseau,Comptant USD,"62,351.47",,"-62,351.47",Paiement Sealand,06/30/2022,"USD 47,955.00",USD 0.00,"USD -47,955.00",Yes,No,United States Dollar,JournalEntryLine,"-62,351.47","USD -47,955.00"
Journal Entry,4444,Sealand,06/23/2022,Karyne Manseau,Comptant CAD,,"62,351.47","62,351.47",Paiement Sealand,06/30/2022,CAD 0.00,"CAD 62,351.47","CAD 62,351.47",Yes,No,Canadian Dollar,JournalEntryLine,"62,351.47","CAD 62,351.47"
Journal Entry,6/23/2022,,06/23/2022,Karyne Manseau,Comptant CAD,"45,000.00",,"-45,000.00",Debourse MCR,06/30/2022,"CAD 45,000.00",CAD 0.00,"CAD -45,000.00",Yes,No,Canadian Dollar,JournalEntryLine,"-45,000.00","CAD -45,000.00"
Journal Entry,6/23/2022,,06/23/2022,Karyne Manseau,Marge de crédit,,"45,000.00","45,000.00",Debourse MCR,,CAD 0.00,"CAD 45,000.00","CAD 45,000.00",No,No,Canadian Dollar,JournalEntryLine,"45,000.00","CAD 45,000.00"
Bill Payment,4444,Sealand,06/23/2022,Karyne Manseau,Comptant USD,,"62,351.47","-62,351.47",,06/30/2022,USD 0.00,"USD 47,955.00","USD -47,955.00",Yes,No,United States Dollar,BillPaymentCheck,"62,351.47","USD 47,955.00"
Check,4444,Sealand,06/23/2022,Karyne Manseau,Comptes payables USD,"62,001.10",,"-62,001.10",,,"USD 47,955.00",USD 0.00,"USD -47,955.00",Yes,No,United States Dollar,CheckAdjustLine,"62,001.10","USD 47,955.00"
Check,4444,Sealand,06/23/2022,Karyne Manseau,Gains/Pertes de change réalisés Magaya,350.37,,-350.37,Currency Adjustment,,CAD 350.37,CAD 0.00,CAD -350.37,Yes,No,Canadian Dollar,CheckAdjustLine,350.37,CAD 350.37
Payment,00029459202022,Costco Vaughan Wet,06/23/2022,Karyne Manseau,Comptes clients USD,,"30,878.60","30,878.60",,06/30/2022,USD 0.00,"USD 24,075.00","USD 24,075.00",Yes,No,United States Dollar,Payment,"30,878.60","USD 24,075.00"
Payment,00029459202022,Costco Vaughan Wet,06/23/2022,Karyne Manseau,Comptant USD,"31,254.17",,"-31,254.17",,06/30/2022,"USD 24,075.00",USD 0.00,"USD -24,075.00",Yes,No,United States Dollar,PaymentAdjustLine,"31,254.17","USD 24,075.00"
Payment,00029459202022,Costco Vaughan Wet,06/23/2022,Karyne Manseau,Gains/Pertes de change réalisés Magaya,,375.57,375.57,Currency Adjustment,,CAD 0.00,CAD 375.57,CAD 375.57,No,No,Canadian Dollar,PaymentAdjustLine,-375.57,CAD -375.57
Bill,F002-00003703,APPBOSA,06/23/2022,Karyne Manseau,Comptes payables USD,,"16,941.51","-16,941.51",,,USD 0.00,"USD 13,050.00","USD -13,050.00",No,No,United States Dollar,Bill,"16,941.51","USD 13,050.00"
Bill,F002-00003703,APPBOSA,06/23/2022,Karyne Manseau,Prime sociale,"1,168.38",,"-1,168.38",,,USD 900.00,USD 0.00,USD -900.00,No,No,United States Dollar,Bill,"1,168.38",USD 900.00
Bill,F002-00003703,APPBOSA,06/23/2022,Karyne Manseau,Inventaire des fruits,"15,773.13",,,,,"CAD 15,773.13",CAD 0.00,CAD 0.00,No,No,Canadian Dollar,InventoryAssetAdjustmentBill,"15,773.13","CAD 15,773.13"
Bill,F002-00003704,APPBOSA,06/23/2022,Karyne Manseau,Comptes payables USD,,"17,946.32","-17,946.32",,,USD 0.00,"USD 13,824.00","USD -13,824.00",No,No,United States Dollar,Bill,"17,946.32","USD 13,824.00"
Bill,F002-00003704,APPBOSA,06/23/2022,Karyne Manseau,Prime sociale,"1,246.27",,"-1,246.27",,,USD 960.00,USD 0.00,USD -960.00,No,No,United States Dollar,Bill,"1,246.27",USD 960.00
Bill,F002-00003704,APPBOSA,06/23/2022,Karyne Manseau,Inventaire des fruits,"16,700.05",,,,,"CAD 16,700.05",CAD 0.00,CAD 0.00,No,No,Canadian Dollar,InventoryAssetAdjustmentBill,"16,700.05","CAD 16,700.05"
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,Comptes payables CAD,,102.03,-102.03,,,CAD 0.00,CAD 102.03,CAD -102.03,No,No,Canadian Dollar,Bill,102.03,CAD 102.03
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,Frais annexes Sobeys,88.74,,-88.74,,,CAD 88.74,CAD 0.00,CAD -88.74,No,No,Canadian Dollar,Bill,88.74,CAD 88.74
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,4.44,,-4.44,,,CAD 4.44,CAD 0.00,CAD -4.44,No,No,Canadian Dollar,BillLine,4.44,CAD 4.44
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,TVQ payée sur les achats,8.85,,-8.85,,,CAD 8.85,CAD 0.00,CAD -8.85,No,No,Canadian Dollar,BillLine,8.85,CAD 8.85
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,Comptes payables CAD,,102.03,-102.03,,,CAD 0.00,CAD 102.03,CAD -102.03,No,No,Canadian Dollar,Bill,102.03,CAD 102.03
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,Frais annexes Sobeys,88.74,,-88.74,,,CAD 88.74,CAD 0.00,CAD -88.74,No,No,Canadian Dollar,Bill,88.74,CAD 88.74
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,4.44,,-4.44,,,CAD 4.44,CAD 0.00,CAD -4.44,No,No,Canadian Dollar,BillLine,4.44,CAD 4.44
Bill,98269204,Sobeys,06/23/2022,Karyne Manseau,TVQ payée sur les achats,8.85,,-8.85,,,CAD 8.85,CAD 0.00,CAD -8.85,No,No,Canadian Dollar,BillLine,8.85,CAD 8.85
Invoice,4127,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Comptes clients USD,"19,530.95",,"19,530.95",,,"USD 15,044.64",USD 0.00,"USD 15,044.64",No,No,United States Dollar,Invoice,"19,530.95","USD 15,044.64"
Invoice,4127,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Ventes,,"19,530.95","19,530.95",,,USD 0.00,"USD 15,044.64","USD 15,044.64",No,No,United States Dollar,Invoice,"19,530.95","USD 15,044.64"
Invoice,4127,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Inventaire des fruits,,"8,375.20","-8,375.20",,,CAD 0.00,"CAD 8,375.20","CAD -8,375.20",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"8,375.20","CAD 8,375.20"
Invoice,4127,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Coût du fruit,"8,375.20",,"-8,375.20",,,"CAD 8,375.20",CAD 0.00,"CAD -8,375.20",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"8,375.20","CAD 8,375.20"
Invoice,4128,GO FRESH,06/23/2022,Karyne Manseau,Comptes clients USD,"11,855.79",,"11,855.79",,,"USD 9,132.48",USD 0.00,"USD 9,132.48",No,No,United States Dollar,Invoice,"11,855.79","USD 9,132.48"
Invoice,4128,GO FRESH,06/23/2022,Karyne Manseau,Ventes,,"11,855.79","11,855.79",,,USD 0.00,"USD 9,132.48","USD 9,132.48",No,No,United States Dollar,Invoice,"11,855.79","USD 9,132.48"
Invoice,4128,GO FRESH,06/23/2022,Karyne Manseau,Inventaire des fruits,,"5,646.66","-5,646.66",,,CAD 0.00,"CAD 5,646.66","CAD -5,646.66",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"5,646.66","CAD 5,646.66"
Invoice,4128,GO FRESH,06/23/2022,Karyne Manseau,Coût du fruit,"5,646.66",,"-5,646.66",,,"CAD 5,646.66",CAD 0.00,"CAD -5,646.66",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"5,646.66","CAD 5,646.66"
Invoice,4129,Sobeys,06/23/2022,Karyne Manseau,Comptes clients CAD,"31,680.00",,"31,680.00",,,"CAD 31,680.00",CAD 0.00,"CAD 31,680.00",No,No,Canadian Dollar,Invoice,"31,680.00","CAD 31,680.00"
Invoice,4129,Sobeys BCH,06/23/2022,Karyne Manseau,Ventes,,"31,680.00","31,680.00",,,CAD 0.00,"CAD 31,680.00","CAD 31,680.00",No,No,Canadian Dollar,Invoice,"31,680.00","CAD 31,680.00"
Invoice,4129,Sobeys,06/23/2022,Karyne Manseau,Inventaire des fruits,,"16,133.32","-16,133.32",,,CAD 0.00,"CAD 16,133.32","CAD -16,133.32",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"16,133.32","CAD 16,133.32"
Invoice,4129,Sobeys,06/23/2022,Karyne Manseau,Coût du fruit,"16,133.32",,"-16,133.32",,,"CAD 16,133.32",CAD 0.00,"CAD -16,133.32",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"16,133.32","CAD 16,133.32"
Invoice,4130,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Comptes clients USD,"30,047.62",,"30,047.62",,,"USD 23,145.60",USD 0.00,"USD 23,145.60",No,No,United States Dollar,Invoice,"30,047.62","USD 23,145.60"
Invoice,4130,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Ventes,,"30,047.62","30,047.62",,,USD 0.00,"USD 23,145.60","USD 23,145.60",No,No,United States Dollar,Invoice,"30,047.62","USD 23,145.60"
Invoice,4130,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Inventaire des fruits,,"11,940.83","-11,940.83",,,CAD 0.00,"CAD 11,940.83","CAD -11,940.83",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"11,940.83","CAD 11,940.83"
Invoice,4130,"Chiovitti Banana Co., Ltd",06/23/2022,Karyne Manseau,Coût du fruit,"11,940.83",,"-11,940.83",,,"CAD 11,940.83",CAD 0.00,"CAD -11,940.83",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"11,940.83","CAD 11,940.83"
Bill,17521,Armutlu & Arapyan Inc.,06/23/2022,Karyne Manseau,Comptes payables CAD,,"5,978.70","-5,978.70",,,CAD 0.00,"CAD 5,978.70","CAD -5,978.70",No,No,Canadian Dollar,Bill,"5,978.70","CAD 5,978.70"
Bill,17521,Armutlu & Arapyan Inc.,06/23/2022,Karyne Manseau,Tenue de livre,"5,200.00",,"-5,200.00",,,"CAD 5,200.00",CAD 0.00,"CAD -5,200.00",No,No,Canadian Dollar,Bill,"5,200.00","CAD 5,200.00"
Bill,17521,Armutlu & Arapyan Inc.,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,260.00,,-260.00,,,CAD 260.00,CAD 0.00,CAD -260.00,No,No,Canadian Dollar,BillLine,260.00,CAD 260.00
Bill,17521,Armutlu & Arapyan Inc.,06/23/2022,Karyne Manseau,TVQ payée sur les achats,518.70,,-518.70,,,CAD 518.70,CAD 0.00,CAD -518.70,No,No,Canadian Dollar,BillLine,518.70,CAD 518.70
Invoice,4135,Courchesne Larose,06/23/2022,Karyne Manseau,Comptes clients USD,"33,412.55",,"33,412.55",,,"USD 25,737.60",USD 0.00,"USD 25,737.60",No,No,United States Dollar,Invoice,"33,412.55","USD 25,737.60"
Invoice,4135,Courchesne Larose,06/23/2022,Karyne Manseau,Ventes,,"33,412.55","33,412.55",,,USD 0.00,"USD 25,737.60","USD 25,737.60",No,No,United States Dollar,Invoice,"33,412.55","USD 25,737.60"
Invoice,4135,Courchesne Larose,06/23/2022,Karyne Manseau,Inventaire des fruits,,"16,632.86","-16,632.86",,,CAD 0.00,"CAD 16,632.86","CAD -16,632.86",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"16,632.86","CAD 16,632.86"
Invoice,4135,Courchesne Larose,06/23/2022,Karyne Manseau,Coût du fruit,"16,632.86",,"-16,632.86",,,"CAD 16,632.86",CAD 0.00,"CAD -16,632.86",No,No,Canadian Dollar,InventoryAssetAdjustmentInvoice,"16,632.86","CAD 16,632.86"
Bill,C40100248-00,FEDEX,06/23/2022,Karyne Manseau,Comptes payables CAD,,47.91,-47.91,,,CAD 0.00,CAD 47.91,CAD -47.91,No,No,Canadian Dollar,Bill,47.91,CAD 47.91
Bill,C40100248-00,FEDEX,06/23/2022,Karyne Manseau,US Clearance,42.40,,-42.40,,,CAD 42.40,CAD 0.00,CAD -42.40,No,No,Canadian Dollar,Bill,42.40,CAD 42.40
Bill,C40100248-00,FEDEX,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,5.51,,-5.51,,,CAD 5.51,CAD 0.00,CAD -5.51,No,No,Canadian Dollar,BillLine,5.51,CAD 5.51
Bill,600000008033088,Twitter Inc,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,600000008033088,Twitter Inc,06/23/2022,Karyne Manseau,B2C Brand Building Canada,33.66,,-33.66,,,CAD 33.66,CAD 0.00,CAD -33.66,No,No,Canadian Dollar,Bill,33.66,CAD 33.66
Bill,600000008033088,Twitter Inc,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,1.68,,-1.68,,,CAD 1.68,CAD 0.00,CAD -1.68,No,No,Canadian Dollar,BillLine,1.68,CAD 1.68
Bill,600000008033088,Twitter Inc,06/23/2022,Karyne Manseau,TVQ payée sur les achats,3.36,,-3.36,,,CAD 3.36,CAD 0.00,CAD -3.36,No,No,Canadian Dollar,BillLine,3.36,CAD 3.36
Bill,600000008033088,Twitter Inc,06/23/2022,Karyne Manseau,Mastercard à payer,,38.70,38.70,,,CAD 0.00,CAD 38.70,CAD 38.70,No,No,Canadian Dollar,BillLine,-38.70,CAD -38.70
Bill,600000008034124,Twitter Inc,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,600000008034124,Twitter Inc,06/23/2022,Karyne Manseau,B2C Brand Building Canada,29.21,,-29.21,,,CAD 29.21,CAD 0.00,CAD -29.21,No,No,Canadian Dollar,Bill,29.21,CAD 29.21
Bill,600000008034124,Twitter Inc,06/23/2022,Karyne Manseau,TPS/TVH payées sur achat,1.46,,-1.46,,,CAD 1.46,CAD 0.00,CAD -1.46,No,No,Canadian Dollar,BillLine,1.46,CAD 1.46
Bill,600000008034124,Twitter Inc,06/23/2022,Karyne Manseau,TVQ payée sur les achats,2.91,,-2.91,,,CAD 2.91,CAD 0.00,CAD -2.91,No,No,Canadian Dollar,BillLine,2.91,CAD 2.91
Bill,600000008034124,Twitter Inc,06/23/2022,Karyne Manseau,Mastercard à payer,,33.58,33.58,,,CAD 0.00,CAD 33.58,CAD 33.58,No,No,Canadian Dollar,BillLine,-33.58,CAD -33.58
Bill,2201,AgroFair,06/23/2022,Karyne Manseau,Comptes payables USD,,,,,,USD 0.00,USD 0.00,USD -0.00,No,No,United States Dollar,Bill,0.00,USD 0.00
Bill,2201,AgroFair,06/23/2022,Karyne Manseau,Frais qualité - origine,124.63,,-124.63,,,USD 96.00,USD 0.00,USD -96.00,No,No,United States Dollar,Bill,124.63,USD 96.00
Bill,2201,AgroFair,06/23/2022,Karyne Manseau,Frais courus qualité-origine,,124.63,124.63,,,USD 0.00,USD 96.00,USD 96.00,No,No,United States Dollar,BillLine,-124.63,USD -96.00
Bill,2205,AgroFair,06/23/2022,Karyne Manseau,Comptes payables USD,,,,,,USD 0.00,USD 0.00,USD -0.00,No,No,United States Dollar,Bill,0.00,USD 0.00
Bill,2205,AgroFair,06/23/2022,Karyne Manseau,Frais qualité - origine,124.63,,-124.63,,,USD 96.00,USD 0.00,USD -96.00,No,No,United States Dollar,Bill,124.63,USD 96.00
Bill,2205,AgroFair,06/23/2022,Karyne Manseau,Frais courus qualité-origine,,124.63,124.63,,,USD 0.00,USD 96.00,USD 96.00,No,No,United States Dollar,BillLine,-124.63,USD -96.00
Bill,2201,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,2201,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais de licence CA,261.22,,-261.22,,,CAD 261.22,CAD 0.00,CAD -261.22,No,No,Canadian Dollar,Bill,261.22,CAD 261.22
Bill,2201,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais courus Fairtrade CA,,261.22,261.22,,,CAD 0.00,CAD 261.22,CAD 261.22,No,No,Canadian Dollar,BillLine,-261.22,CAD -261.22
Bill,2205,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,2205,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais de licence CA,261.22,,-261.22,,,CAD 261.22,CAD 0.00,CAD -261.22,No,No,Canadian Dollar,Bill,261.22,CAD 261.22
Bill,2205,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais courus Fairtrade CA,,261.22,261.22,,,CAD 0.00,CAD 261.22,CAD 261.22,No,No,Canadian Dollar,BillLine,-261.22,CAD -261.22
Bill,2202,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,2202,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais de licence CA,261.27,,-261.27,,,CAD 261.27,CAD 0.00,CAD -261.27,No,No,Canadian Dollar,Bill,261.27,CAD 261.27
Bill,2202,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais courus Fairtrade CA,,261.27,261.27,,,CAD 0.00,CAD 261.27,CAD 261.27,No,No,Canadian Dollar,BillLine,-261.27,CAD -261.27
Bill,2211,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Comptes payables CAD,,,,,,CAD 0.00,CAD 0.00,CAD -0.00,No,No,Canadian Dollar,Bill,0.00,CAD 0.00
Bill,2211,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais de licence CA,261.27,,-261.27,,,CAD 261.27,CAD 0.00,CAD -261.27,No,No,Canadian Dollar,Bill,261.27,CAD 261.27
Bill,2211,Fairtrade Canada inc.,06/23/2022,Karyne Manseau,Frais courus Fairtrade CA,,261.27,261.27,,,CAD 0.00,CAD 261.27,CAD 261.27,No,No,Canadian Dollar,BillLine,-261.27,CAD -261.27
Payment,2005709645,Sobeys,06/24/2022,Karyne Manseau,Comptes clients CAD,,"79,574.40","79,574.40",,06/30/2022,CAD 0.00,"CAD 79,574.40","CAD 79,574.40",Yes,No,Canadian Dollar,Payment,"79,574.40","CAD 79,574.40"
Payment,2005709645,Sobeys,06/24/2022,Karyne Manseau,Comptant CAD,"79,574.40",,"-79,574.40",,06/30/2022,"CAD 79,574.40",CAD 0.00,"CAD -79,574.40",Yes,No,Canadian Dollar,PaymentAdjustLine,"79,574.40","CAD 79,574.40"
Bill,22H76697,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Comptes payables USD,,"2,974.59","-2,974.59",,,USD 0.00,"USD 2,300.00","USD -2,300.00",No,No,United States Dollar,Bill,"2,974.59","USD 2,300.00"
Bill,22H76697,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,"2,974.59",,"-2,974.59",,,"USD 2,300.00",USD 0.00,"USD -2,300.00",No,No,United States Dollar,Bill,"2,974.59","USD 2,300.00"
Bill,22H76695,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Comptes payables USD,,"3,394.91","-3,394.91",,,USD 0.00,"USD 2,625.00","USD -2,625.00",No,No,United States Dollar,Bill,"3,394.91","USD 2,625.00"
Bill,22H76695,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,"3,103.92",,"-3,103.92",,,"USD 2,400.00",USD 0.00,"USD -2,400.00",No,No,United States Dollar,Bill,"3,103.92","USD 2,400.00"
Bill,22H76695,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Reefer plugin,290.99,,-290.99,,,USD 225.00,USD 0.00,USD -225.00,No,No,United States Dollar,Bill,290.99,USD 225.00
Bill,22H76776,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Comptes payables USD,,"2,845.26","-2,845.26",,,USD 0.00,"USD 2,200.00","USD -2,200.00",No,No,United States Dollar,Bill,"2,845.26","USD 2,200.00"
Bill,22H76776,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,"3,103.92",,"-3,103.92",,,"USD 2,400.00",USD 0.00,"USD -2,400.00",No,No,United States Dollar,Bill,"3,103.92","USD 2,400.00"
Bill,22H76776,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,,258.66,258.66,,,USD 0.00,USD 200.00,USD 200.00,No,No,United States Dollar,Bill,-258.66,USD -200.00
Bill,22H76696,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Comptes payables USD,,"3,103.92","-3,103.92",,,USD 0.00,"USD 2,400.00","USD -2,400.00",No,No,United States Dollar,Bill,"3,103.92","USD 2,400.00"
Bill,22H76696,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,"3,103.92",,"-3,103.92",,,"USD 2,400.00",USD 0.00,"USD -2,400.00",No,No,United States Dollar,Bill,"3,103.92","USD 2,400.00"
Bill,22H76698,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Comptes payables USD,,"3,265.58","-3,265.58",,,USD 0.00,"USD 2,525.00","USD -2,525.00",No,No,United States Dollar,Bill,"3,265.58","USD 2,525.00"
Bill,22H76698,Holt Cargo Systems LLC,06/24/2022,Karyne Manseau,Livraison au client,"2,974.59",,"-2,974.59",,,"USD 2,300.00",USD 0.00,"USD -2,300.00",No,No,United States Dollar,Bill,"2,974.59","USD 2,300.00"
