Status,Invoiced,Number,Date,Buyer,Job,Quantity,Amount,Shipping Date,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Employee,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Billing Client,Total Discount (CAD),Total Discount,Purchase Order,Lot Number,Container#
Delivered,Yes,2183,06/10/2022,Costco Vaughan Wet,2183.0,900,USD 25686.00,06/13/2022,"32,477.38",-780.85,0.00,Naomi Bendayan,0.00,0.00,06/13/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"32,477.38",0.0,"32,477.38",Costco Vaughan Wet,0.0,USD 0.00,222909 ,,
Delivered,Yes,2181,06/10/2022,"Chiovitti Banana Co., Ltd",2181.0,960,USD 21532.80,06/13/2022,"27,226.07",-462.96,0.00,Naomi Bendayan,0.00,0.00,06/13/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"27,226.07",0.0,"27,226.07","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222908,,
Delivered,Yes,2182,06/10/2022,Sobeys,2182.0,960,CAD 31680.00,06/13/2022,"31,680.00",0.00,0.00,Naomi Bendayan,0.00,0.00,06/13/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565765753,,
Delivered,Yes,2175,06/10/2022,Sobeys,2175.0,960,CAD 31680.00,06/12/2022,"31,680.00",0.00,0.00,Naomi Bendayan,0.00,0.00,06/13/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565765754,,
Delivered,Yes,2180,06/09/2022,Sobeys,2180.0,960,CAD 32428.80,06/11/2022,"32,428.80",0.00,0.00,Naomi Bendayan,0.00,0.00,06/13/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"32,428.80",0.0,"32,428.80",Sobeys BCH,0.0,CAD 0.00,4541602556,,
Delivered,Yes,2177,06/09/2022,"Chiovitti Banana Co., Ltd",2177.0,960,USD 23006.40,06/10/2022,"28,850.03",-545.25,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.25,Yes,"28,850.03",0.0,"28,850.03","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222789,,
Delivered,Yes,2173,06/09/2022,Costco Vaughan Wet,2173.0,900,USD 25686.00,06/10/2022,"32,210.24",-819.39,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.25,Yes,"32,210.24",0.0,"32,210.24",Costco Vaughan Wet,0.0,USD 0.00,222786,,
Delivered,Yes,2186,06/08/2022,Courchesne Larose,2186.0,960,USD 24480.00,06/09/2022,"30,734.64",-217.87,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.26,Yes,"30,734.64",0.0,"30,734.64",Courchesne Larose,0.0,USD 0.00,02259056,,
Delivered,Yes,2176,06/08/2022,"Chiovitti Banana Co., Ltd",2176.0,960,USD 21532.80,06/09/2022,"27,034.43",-191.64,0.00,Naomi Bendayan,"38,400.00",0.00,06/10/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.26,Yes,"27,034.43",0.0,"27,034.43","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222788,,
Delivered,Yes,2174C,06/08/2022,"Chiovitti Banana Co., Ltd",2174.0,624,USD 13996.32,06/09/2022,"17,572.38",-124.57,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.26,Yes,"17,572.38",0.0,"17,572.38","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222787,,
Delivered,Yes,2174G,06/08/2022,GO FRESH,2174.0,336,USD 8568.00,06/09/2022,"10,757.12",-76.26,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.26,Yes,"10,757.12",0.0,"10,757.12",GO FRESH,0.0,USD 0.00,11634,,
Delivered,Yes,2185,06/08/2022,Sobeys,2185.0,960,CAD 31680.00,06/09/2022,"31,680.00",0.00,0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565734570,,
Delivered,Yes,2179,06/07/2022,Costco Vaughan Wet,2179.0,900,USD 24075.00,06/08/2022,"30,247.83","-2,571.17",0.00,Naomi Bendayan,0.00,0.00,06/10/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.8,No,1.26,Yes,"30,247.83",0.0,"30,247.83",Costco Vaughan Wet,0.0,USD 0.00,222790,,
Delivered,Yes,2169,06/05/2022,Sobeys,2169.0,960,CAD 31680.00,06/06/2022,"31,680.00",0.00,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,456734569,,
Delivered,Yes,2168G,06/05/2022,GO FRESH,2168.0,384,USD 9792.00,06/06/2022,"12,317.36",14.69,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"12,317.36",0.0,"12,317.36",GO FRESH,0.0,USD 0.00,11633,,
Delivered,Yes,2168C,06/05/2022,"Chiovitti Banana Co., Ltd",2168.0,576,USD 14098.56,06/06/2022,"17,734.58",21.15,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"17,734.58",0.0,"17,734.58","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222785,,
Delivered,Yes,2167,06/05/2022,Costco Vaughan Wet,2167.0,900,USD 24075.00,06/06/2022,"30,283.94",-156.49,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"30,283.94",0.0,"30,283.94",Costco Vaughan Wet,0.0,USD 0.00,222784,,
Delivered,Yes,2165,06/05/2022,"Chiovitti Banana Co., Ltd",2165.0,960,USD 21532.80,06/06/2022,"27,086.11",32.30,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"27,086.11",0.0,"27,086.11","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222783,,
Delivered,Yes,2163,06/05/2022,Courchesne Larose,2163.0,960,USD 24480.00,06/06/2022,"30,793.39",36.72,0.00,Naomi Bendayan,0.00,0.00,06/07/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"30,793.39",0.0,"30,793.39",Courchesne Larose,0.0,USD 0.00,2257034,,
On Hand,Yes,2157C,06/01/2022,"Chiovitti Banana Co., Ltd",2157.0,480,USD 10766.40,06/02/2022,"13,617.34",54.91,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"13,617.34",0.0,"13,617.34","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222661,,
On Hand,Yes,2157W,06/01/2022,Sobeys,2157.0,480,CAD 16214.40,06/02/2022,"16,214.40",0.00,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"16,214.40",0.0,"16,214.40",Sobeys BCH,0.0,CAD 0.00,4541599892,,
Delivered,Yes,2166,06/01/2022,Courchesne Larose,2166.0,960,USD 23520.00,06/03/2022,"29,748.10",162.29,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.26,Yes,"29,748.10",0.0,"29,748.10",Courchesne Larose,0.0,USD 0.00,02259434,,
Delivered,Yes,2162W,05/30/2022,Sobeys,2162.0,480,CAD 16214.40,06/04/2022,"16,214.40",0.00,0.00,Yohann Dambas,0.00,0.00,06/05/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"16,214.40",0.0,"16,214.40",Sobeys BCH,0.0,CAD 0.00,4541599893,,
Delivered,Yes,2162C,05/30/2022,"Chiovitti Banana Co., Ltd",2162.0,480,USD 12240.00,06/04/2022,"15,591.31",194.61,0.00,Yohann Dambas,0.00,0.00,06/05/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"15,591.31",0.0,"15,591.31","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222666,,
Delivered,Yes,2160G,05/30/2022,GO FRESH,2160.0,336,USD 8568.00,06/02/2022,"10,913.92",120.81,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"10,913.92",0.0,"10,913.92",GO FRESH,0.0,USD 0.00,11632,,
Delivered,Yes,2160C,05/30/2022,"Chiovitti Banana Co., Ltd",2160.0,624,USD 13996.32,06/02/2022,"17,828.51",197.35,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"17,828.51",0.0,"17,828.51","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222664,,
Delivered,Yes,2164,05/30/2022,Costco Vaughan Wet,2164.0,900,USD 24075.00,06/04/2022,"30,666.74",440.58,0.00,Yohann Dambas,0.00,0.00,06/05/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"30,666.74",0.0,"30,666.74",Costco Vaughan Wet,0.0,USD 0.00,222665,,
Delivered,Yes,2161,05/30/2022,Sobeys,2161.0,960,CAD 31680.00,06/02/2022,"31,680.00",0.00,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565734568,,
Delivered,Yes,2172,05/30/2022,Courchesne Larose,2172.0,960,USD 24480.00,06/02/2022,"31,182.62",345.16,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"31,182.62",0.0,"31,182.62",Courchesne Larose,0.0,USD 0.00,02257033,,
On Hand,Yes,2159,05/30/2022,"Chiovitti Banana Co., Ltd",2159.0,960,USD 21532.80,06/02/2022,"27,428.48",303.61,0.00,Yohann Dambas,"38,400.00",0.00,06/04/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,No,"27,428.48",0.0,"27,428.48","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222663,,
Delivered,Yes,2158,05/30/2022,Costco Vaughan Wet,2158.0,900,USD 24075.00,06/02/2022,"30,666.74",382.80,0.00,Yohann Dambas,0.00,0.00,06/04/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.79,No,1.27,Yes,"30,666.74",0.0,"30,666.74",Costco Vaughan Wet,0.0,USD 0.00,222662,,
Delivered,Yes,2156,05/27/2022,Sobeys,2156.0,960,CAD 31680.00,05/30/2022,"31,680.00",0.00,0.00,Yohann Dambas,0.00,0.00,06/01/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565734567,,
Delivered,Yes,2154,05/27/2022,Costco Vaughan Wet,2154.0,900,USD 24075.00,05/30/2022,"30,796.74",368.35,0.00,Naomi Bendayan,0.00,0.00,06/01/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"30,796.74",0.0,"30,796.74",Costco Vaughan Wet,0.0,USD 0.00,222659,,
Delivered,Yes,2155G,05/27/2022,GO FRESH,2155.0,384,USD 9792.00,05/30/2022,"12,525.93",127.30,0.00,Yohann Dambas,0.00,0.00,06/01/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"12,525.93",0.0,"12,525.93",GO FRESH,0.0,USD 0.00,11420,,
Delivered,Yes,2155C,05/27/2022,"Chiovitti Banana Co., Ltd",2155.0,576,USD 14098.56,05/30/2022,"18,034.88",183.28,0.00,Yohann Dambas,0.00,0.00,06/01/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"18,034.88",0.0,"18,034.88","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222660,,
Delivered,Yes,2152,05/27/2022,"Chiovitti Banana Co., Ltd",2152.0,960,USD 21532.80,05/30/2022,"27,544.76",279.93,0.00,Yohann Dambas,0.00,0.00,06/01/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"27,544.76",0.0,"27,544.76","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222658,,
Delivered,Yes,2150,05/27/2022,Courchesne Larose,2150.0,960,USD 24480.00,05/30/2022,"31,314.82",318.24,0.00,Yohann Dambas,0.00,0.00,06/01/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"31,314.82",0.0,"31,314.82",Courchesne Larose,0.0,USD 0.00,02257031,,
Delivered,Yes,2151,05/25/2022,Costco Vaughan Wet,2151.0,900,USD 24075.00,05/27/2022,"30,878.60",428.54,0.00,Naomi Bendayan,0.00,0.00,05/30/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"30,878.60",0.0,"30,878.60",Costco Vaughan Wet,0.0,USD 0.00,222541,,
Delivered,Yes,2170C,05/25/2022,"Chiovitti Banana Co., Ltd",2170.0,480,USD 12240.00,05/28/2022,"15,699.02",107.71,0.00,Yohann Dambas,0.00,0.00,,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"15,699.02",0.0,"15,699.02","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222542,,
Delivered,Yes,2170W,05/25/2022,Sobeys,2170.0,480,CAD 16214.40,05/28/2022,"16,214.40",0.00,0.00,Yohann Dambas,0.00,0.00,,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"16,214.40",0.0,"16,214.40",Sobeys BCH,0.0,CAD 0.00,4541594980,,
Delivered,Yes,2149,05/25/2022,"Chiovitti Banana Co., Ltd",2149.0,960,USD 21532.80,05/27/2022,"27,617.97",189.49,0.00,Yohann Dambas,"38,400.00",0.00,05/30/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"27,617.97",0.0,"27,617.97","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222540,,
Delivered,Yes,2147G,05/25/2022,GO FRESH,2147.0,336,USD 8568.00,05/27/2022,"10,989.32",29.13,0.00,Yohann Dambas,0.00,0.00,05/30/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"10,989.32",0.0,"10,989.32",GO FRESH,0.0,USD 0.00,11419,,
Delivered,Yes,2147C,05/25/2022,"Chiovitti Banana Co., Ltd",2147.0,624,USD 13996.32,05/27/2022,"17,951.68",47.59,0.00,Yohann Dambas,0.00,0.00,05/30/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"17,951.68",0.0,"17,951.68","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222539,,
Delivered,Yes,2148,05/25/2022,Sobeys,2148.0,960,CAD 31680.00,05/26/2022,"31,680.00",0.00,0.00,Yohann Dambas,0.00,0.00,05/30/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565734566,,
Delivered,Yes,2146C,05/25/2022,"Chiovitti Banana Co., Ltd",2146.0,480,USD 10766.40,05/26/2022,"13,808.98",36.60,0.00,Yohann Dambas,0.00,0.00,05/30/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"13,808.98",0.0,"13,808.98","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222538,,
Delivered,Yes,2146W,05/25/2022,Sobeys,2146.0,480,CAD 16214.40,05/26/2022,"16,214.40",0.00,0.00,Yohann Dambas,0.00,0.00,05/30/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"16,214.40",0.0,"16,214.40",Sobeys BCH,0.0,CAD 0.00,4541594979,,
Delivered,Yes,2153,05/24/2022,Courchesne Larose,2153.0,960,USD 24480.00,05/25/2022,"31,405.39",-19.59,0.00,Yohann Dambas,0.00,0.00,05/26/2022,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"31,405.39",0.0,"31,405.39",Courchesne Larose,0.0,USD 0.00,02257032,,
Delivered,Yes,2145,05/24/2022,Costco Vaughan Wet,2145.0,900,USD 24075.00,05/26/2022,"30,885.82",219.08,0.00,Naomi Bendayan,0.00,0.00,05/30/2022,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"30,885.82",0.0,"30,885.82",Costco Vaughan Wet,0.0,USD 0.00,222537,,
Delivered,Yes,2144G,05/20/2022,GO FRESH,2144.0,384,USD 9792.00,05/20/2022,"12,542.57",-19.59,0.00,Yohann Dambas,0.00,0.00,05/25/2022,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"12,542.57",0.0,"12,542.57",GO FRESH,0.0,USD 0.00,11418,,
Delivered,Yes,2144C,05/20/2022,"Chiovitti Banana Co., Ltd",2144.0,576,USD 14098.56,05/23/2022,"18,058.84",-28.21,0.00,Yohann Dambas,0.00,0.00,05/25/2022,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.78,No,1.28,Yes,"18,058.84",0.0,"18,058.84","Chiovitti Banana Co., Ltd",0.0,USD 0.00,222536,,
Delivered,Yes,2142,05/20/2022,Sobeys,2142.0,960,CAD 31680.00,05/23/2022,"31,680.00",0.00,0.00,Yohann Dambas,0.00,0.00,05/23/2022,Net 30,,Canadian Dollar,"Montreal, QC H1G 3J5. Canada","Montreal, QC H1G 3J5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"31,680.00",0.0,"31,680.00",Sobeys BCH,0.0,CAD 0.00,4565734565,,
