Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Expense,Job:Income,Received Quantity,Date,Employee,Job,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Incoterms,Seller Address,Exchange Rate,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Items Amount (CAD),Pallets,Ventilation,Container#,Bill of Lading,Canadian Customs,Job:Due Date,Cornerboards Packaging,Port of Loading,Customs Clearance
Delivered,4433,COQUIMBA,Maersk,USD 10416.00,960,Yes,6/3/24,6/17/24,Philadelphia,6/20/24,Yes,"14,290.75",0,0,13.9,"24,224.12","29,322.26",960.0,5/15/24,David Melo,4433.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.73,1.37,Yes,"14,290.75","14,290.75",Standard Americano,25.0,SUDU6049898,MAEU239527096,<none>,6/19/24,Plastico,Corinto,Canada Inbond
Delivered,4432,COQUIMBA,Maersk,USD 9724.80,960,Yes,6/1/24,6/10/24,Philadelphia,6/17/24,Yes,"13,342.43",0,0,13.9,"24,790.62","29,407.62",960.0,5/15/24,David Melo,4432.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.73,1.37,Yes,"13,342.43","13,342.43",Standard Americano,25.0,MNBU3881070,MAEU239526966,<none>,6/17/24,Plastico,Puerto Cortes,Canada Inbond
Delivered,4431,Latbio S.A.,Maersk,USD 12690.00,900,Yes,6/1/24,6/17/24,Philadelphia,6/21/24,Yes,"17,410.68",0,0,13.9,"24,909.22","31,087.07",900.0,5/15/24,David Melo,4431.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.37,Yes,"17,410.68","17,410.68",Walk Global/Escobar,25.0,SUDU8163831,MAEU239483753,<none>,6/20/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4430,Latbio S.A.,Maersk,USD 12690.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/16/24,Yes,"17,410.68",0,0,13.9,"26,982.20","33,140.57",900.0,5/15/24,David Melo,4430.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.37,Yes,"17,410.68","17,410.68",Walk Global/Escobar,25.0,MNBU3139884,MAEU239483738,<none>,6/21/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4428,ASOGUABO,Seaboard,USD 12507.92,960,Yes,5/24/24,6/3/24,Philadelphia,6/15/24,Yes,"17,160.87",0,0,13.9,"26,640.60","31,023.82",960.0,5/15/24,David Melo,4428.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"17,160.87","17,160.87",Tipo CHEP,25.0,SMLU5467417,SMLU8070411A,<none>,6/7/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4420,ASOGUABO,Maersk,USD 13459.20,960,Yes,5/25/24,6/10/24,Philadelphia,6/17/24,Yes,"18,466.02",0,0,13.9,"28,178.64","32,251.81",960.0,5/15/24,David Melo,4420.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,466.02","18,466.02",Tipo CHEP,25.0,MNBU9043943,MAEU239483693,<none>,6/17/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4419,ASOGUABO,Seaboard,USD 13678.54,960,Yes,5/24/24,6/3/24,Philadelphia,6/5/24,Yes,"18,766.95",0,0,13.9,"26,657.28","31,341.21",960.0,5/15/24,David Melo,4419.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,766.95","18,766.96",Tipo CHEP,25.0,SMLU5451684,SMLU8069483A,<none>,6/5/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4407,ASOGUABO,CMA,USD 13722.60,963,Yes,5/24/24,6/4/24,Philadelphia,6/11/24,Yes,"18,827.41",0,0,13.9,"28,366.19","32,305.64",963.0,5/15/24,David Melo,4407.0,"38,512.16","2,040.48",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,827.41","18,827.40",Tipo CHEP,25.0,CGMU5114816,CMDUGQL0348420,<none>,6/12/24,Plastico,Guayaquil,US Clearance
Delivered,4418,ASOGUABO,Seaboard,USD 13678.54,960,Yes,5/24/24,6/3/24,Philadelphia,6/7/24,Yes,"18,766.95",0,0,13.9,"26,657.28","31,432.73",960.0,5/15/24,David Melo,4418.0,"38,392.18","2,034.12",,Due on receipt,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,766.95","18,766.96",Tipo CHEP,25.0,SEGU9431646,SMLU8069480A,<none>,6/7/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4429,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/15/24,Yes,"17,571.20",0,0,13.9,"27,112.97","33,140.57",900.0,5/15/24,David Melo,4429.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.73,1.37,Yes,"17,571.20","17,571.20",Walk Global/Escobar,25.0,MNBU3488079,MAEU239483571,<none>,6/20/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4426,ASOGUABO,Maersk,USD 12702.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/14/24,Yes,"17,427.14",0,0,13.9,"26,815.89","33,128.51",900.0,5/15/24,David Melo,4426.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"17,427.14","17,427.14",Walk Global/Escobar,25.0,MMAU1049099,MAEU239483676,<none>,6/19/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4425,ASOGUABO,Maersk,USD 12702.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/14/24,Yes,"17,427.14",0,0,13.9,"26,816.62","33,140.57",900.0,5/15/24,David Melo,4425.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"17,427.14","17,427.14",Walk Global/Escobar,25.0,MNBU4276500,MAEU239483657,<none>,6/22/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4424,ASOGUABO,Maersk,USD 12702.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/13/24,Yes,"17,427.14",0,0,13.9,"26,816.62","33,140.57",900.0,5/15/24,David Melo,4424.0,"35,992.67","1,906.99",,Due on receipt,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"17,427.14","17,427.14",Walk Global/Escobar,25.0,MMAU1049550,MAEU239483637,<none>,6/20/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4434,ASOGUABO,CMA,USD 12933.00,900,Yes,5/24/24,6/4/24,Philadelphia,6/11/24,Yes,"17,744.08",0,0,13.9,"27,179.27","33,224.96",900.0,5/15/24,David Melo,4434.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"17,744.08","17,744.08",Walk Global/Escobar,25.0,TRIU8077850,CMDUGQL0348428,<none>,6/17/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4422,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,5/25/24,6/10/24,Philadelphia,6/13/24,Yes,"17,410.68",0,0,13.9,"26,977.72","33,140.57",900.0,5/15/24,David Melo,4422.0,"35,992.67","1,906.99",,Due on receipt,,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",0.73,1.37,Yes,"17,410.68","17,410.68",Walk Global/Escobar,25.0,MNBU3019030,MAEU239483592,<none>,6/21/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4417,Surgesa S.A.,CMA,USD 13459.20,960,Yes,5/24/24,6/4/24,Philadelphia,6/12/24,Yes,"18,466.02",0,0,13.9,"26,315.10","31,592.86",960.0,5/13/24,David Melo,4417.0,"38,392.18","2,034.12",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"18,466.02","18,466.03",Tipo CHEP,25.0,SZLU9016865,CMDUGQL0348617,<none>,6/11/24,Plastico,Guayaquil,US Clearance
Delivered,4415,Hacienda Celia María C.A.,CMA,USD 13095.00,900,Yes,5/24/24,6/4/24,Philadelphia,6/12/24,Yes,"17,966.34",0,0,13.9,"27,571.51","33,237.01",900.0,5/13/24,David Melo,4415.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.73,1.37,Yes,"17,966.34","17,966.34",Walk Global/Escobar,25.0,TEMU9234556,CMDUGQL0348426,<none>,6/18/24,Plastico,Guayaquil,US Clearance
Delivered,4413,Surgesa S.A.,CMA,USD 13095.00,900,Yes,5/24/24,6/4/24,Philadelphia,6/11/24,Yes,"17,966.34",0,0,13.9,"28,344.35","31,381.06",900.0,5/13/24,David Melo,4413.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"17,966.34","17,966.34",Walk Global/Escobar,25.0,TTNU8403510,ONEYGYEE08377300,<none>,6/13/24,Plastico,Guayaquil,US Clearance
Delivered,4414,Marplantis Organic Sustainable Agriculture,ONE,USD 13392.00,960,Yes,5/24/24,6/4/24,Philadelphia,6/12/24,Yes,"18,373.82",0,0,13.9,"26,272.38","31,478.47",960.0,5/13/24,David Melo,4414.0,"38,392.18",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"18,373.82","18,373.83",Tipo CHEP,25.0,FSCU5881049,ONEYGYEE08426500,<none>,6/13/24,Plastico,Guayaquil,US Clearance
Delivered,4412,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,5/26/24,6/5/24,Philadelphia,6/12/24,Yes,"17,410.68",0,0,13.9,"27,686.77","33,128.51",900.0,5/13/24,David Melo,4412.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,410.68","17,410.68",Walk Global/Escobar,25.0,ZMOU8933008,ZIMUGYL00008085,<none>,6/19/24,Plastico,Guayaquil,US Clearance
Delivered,4411,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,5/26/24,6/6/24,Hueneme,6/10/24,Yes,"17,410.68",0,0,13.9,"25,877.12","31,211.46",900.0,5/13/24,David Melo,4411.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,410.68","17,410.68",Walk Global/Escobar,25.0,TEMU9791361,NQSH43101DH23111,<none>,6/10/24,Plastico,Puerto Bolivar,US Clearance
Loading,4410,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,5/23/24,6/2/24,Philadelphia,6/6/24,Yes,"18,571.39",0,0,13.9,"27,740.18","37,274.75",960.0,5/13/24,David Melo,4410.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.37,Yes,"18,571.39","18,571.39",Chep,25.0,SMLU5455000,SMLU8069666A,<none>,6/6/24,Carton,Santa Marta,US Clearance
Delivered,4393,Coliman Pacific Corporation,Megacorp,USD 17443.20,960,Yes,5/30/24,6/3/24,,6/3/24,Yes,"23,932.07",0,0,13.9,"31,215.88","32,041.17",960.0,5/10/24,David Melo,4393.0,"38,392.18","2,034.12",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.73,1.37,Yes,"23,932.07","23,932.07",Chep,25.0,,,<none>,6/2/24,Plastico,"Pharr, Texas",
Delivered,4403,Coliman Pacific Corporation,,USD 16713.00,900,Yes,6/6/24,6/10/24,,6/10/24,Yes,"22,930.24",0,0,13.9,"30,128.10","33,261.12",900.0,5/10/24,David Melo,4403.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.73,1.37,Yes,"22,930.24","22,930.24",Chep,25.0,,,<none>,6/14/24,Plastico,"Pharr, Texas",
Delivered,4391,Coliman Pacific Corporation,,USD 17181.00,900,Yes,6/6/24,6/6/24,,6/6/24,No,"23,572.33",0,0,13.9,"25,582.82","31,075.76",900.0,5/10/24,David Melo,4391.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.73,1.37,Yes,"23,572.33","23,572.33",Chep,25.0,,,<none>,6/6/24,Plastico,"Nogales, Arizona",
Delivered,4402,ASOGUABO,Maersk,USD 13428.90,960,Yes,5/18/24,6/3/24,Philadelphia,6/8/24,Yes,"18,505.02",0,0,13.9,"28,056.45","32,158.20",960.0,5/9/24,David Melo,4402.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"18,505.02","18,505.02",Tipo CHEP,25.0,MMAU1240783,MAEU239185306,<none>,6/8/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4401,ASOGUABO,Maersk,USD 13428.90,960,Yes,5/18/24,6/3/24,Philadelphia,6/10/24,Yes,"18,505.02",0,0,13.9,"28,159.50","32,298.62",960.0,5/9/24,David Melo,4401.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"18,505.02","18,505.02",Tipo CHEP,25.0,MNBU0603395,MAEU239185278,<none>,6/10/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4376,ASOGUABO,CMA,USD 13710.60,960,Yes,5/17/24,5/28/24,Philadelphia,6/3/24,Yes,"18,893.21",0,0,13.9,"28,574.57","33,762.83",960.0,5/9/24,David Melo,4376.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"18,893.21","18,893.21",Tipo CHEP,25.0,CGMU5450678,CMDUGQL0347495,<none>,5/31/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4394,ASOGUABO,CMA,USD 13710.60,960,Yes,5/17/24,5/28/24,Philadelphia,6/7/24,Yes,"18,893.21",0,0,13.9,"27,692.06","32,064.58",960.0,5/9/24,David Melo,4394.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"18,893.21","18,893.21",Tipo CHEP,25.0,TEMU9154722,CMDUGQL0347500,<none>,6/4/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4400,ASOGUABO,Maersk,USD 12706.20,900,Yes,5/18/24,6/3/24,Philadelphia,6/7/24,Yes,"17,509.14",0,0,13.9,"26,758.56","33,297.29",900.0,5/8/24,David Melo,4400.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"17,509.14","17,509.14",Walk Global/Escobar,25.0,MNBU3441364,MAEU239185145,<none>,6/11/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4399,ASOGUABO,Maersk,USD 12706.20,900,Yes,5/18/24,6/3/24,Philadelphia,6/7/24,Yes,"17,509.14",0,0,13.9,"26,943.81","33,261.12",900.0,5/8/24,David Melo,4399.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"17,509.14","17,509.14",Walk Global/Escobar,25.0,MNBU3201656,MAEU239185116,<none>,6/14/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4398,ASOGUABO,Maersk,USD 12706.20,900,Yes,5/18/24,6/3/24,Philadelphia,6/6/24,Yes,"17,509.14",0,0,13.9,"26,771.83","33,176.74",900.0,5/8/24,David Melo,4398.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"17,509.14","17,509.14",Walk Global/Escobar,25.0,MMAU1227776,MAEU239185076,<none>,6/12/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4397,ASOGUABO,Maersk,USD 12706.20,900,Yes,5/18/24,6/3/24,Philadelphia,6/6/24,Yes,"17,509.14",0,0,13.9,"27,046.86","33,176.74",900.0,5/8/24,David Melo,4397.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"17,509.14","17,509.14",Walk Global/Escobar,25.0,MNBU3232810,MAEU239185045,<none>,6/13/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4396,ASOGUABO,Seaboard,USD 12924.00,900,Yes,5/17/24,5/26/24,Philadelphia,6/6/24,Yes,"17,809.27",0,0,13.9,"27,373.82","33,224.96",900.0,5/8/24,David Melo,4396.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.38,Yes,"17,809.27","17,809.27",Walk Global/Escobar,25.0,TLLU1177661,SMLU8062001A,<none>,6/17/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4409,COQUIMBA,Maersk,USD 10416.00,960,Yes,5/27/24,6/10/24,Philadelphia,6/13/24,Yes,"14,353.25",0,0,13.9,"24,225.46","29,364.94",960.0,5/8/24,David Melo,4409.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.73,1.38,Yes,"14,353.25","14,353.25",Standard Americano,25.0,MNBU3973808,MAEU239277416,<none>,6/13/24,Plastico,Corinto,Canada Inbond
Delivered,4408,COQUIMBA,Maersk,USD 9724.80,960,Yes,5/25/24,6/3/24,Philadelphia,6/10/24,Yes,"13,400.77",0,0,13.9,"24,777.42","29,450.30",960.0,5/8/24,David Melo,4408.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.73,1.38,Yes,"13,400.77","13,400.77",Standard Americano,25.0,MMAU1094138,MAEU239277275,<none>,6/10/24,Plastico,Puerto Cortes,Canada Inbond
Delivered,4406,Latbio S.A.,Maersk,USD 12690.00,900,Yes,5/18/24,6/3/24,Philadelphia,6/9/24,Yes,"17,486.82",0,0,13.9,"25,854.56","31,472.28",900.0,5/8/24,David Melo,4406.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.38,Yes,"17,486.82","17,486.82",Walk Global/Escobar,25.0,MMAU1208781,MAEU239185384,<none>,6/10/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4405,Latbio S.A.,Maersk,USD 12690.00,900,Yes,5/18/24,6/3/24,Philadelphia,6/8/24,Yes,"17,486.82",0,0,13.9,"26,742.17","33,176.74",900.0,5/8/24,David Melo,4405.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.38,Yes,"17,486.82","17,486.82",Walk Global/Escobar,25.0,MMAU1198929,MAEU239185358,<none>,6/13/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4392,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,5/18/24,6/3/24,Philadelphia,6/6/24,Yes,"17,486.82",0,0,13.9,"27,026.86","33,261.12",900.0,5/8/24,David Melo,4392.0,"35,992.67","1,906.99",,Due on receipt,FOB,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",0.73,1.38,Yes,"17,486.82","17,486.82",Walk Global/Escobar,25.0,MNBU0341485,MAEU239185021,<none>,6/15/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4404,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,5/18/24,6/3/24,Philadelphia,6/8/24,Yes,"17,648.05",0,0,13.9,"27,620.60","31,244.22",900.0,5/8/24,David Melo,4404.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.73,1.38,Yes,"17,648.05","17,648.05",Walk Global/Escobar,25.0,MNBU3021145,MAEU239185329,<none>,6/5/24,Plastico,Puerto Bolivar,US Clearance
Delivered,4390,Hacienda Celia María C.A.,ONE,USD 13095.00,900,Yes,5/17/24,5/28/24,Philadelphia,6/3/24,Yes,"17,946.70",0,0,13.9,"27,748.43","33,128.51",900.0,5/6/24,David Melo,4390.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.73,1.37,Yes,"17,946.70","17,946.70",Walk Global/Escobar,25.0,SZLU9666161,ONEGYEE07959800,<none>,6/8/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4389,Surgesa S.A.,CMA,USD 13095.00,900,Yes,5/17/24,5/28/24,Philadelphia,,Yes,"17,946.70",0,0,13.9,"26,725.25","33,273.18",900.0,5/6/24,David Melo,4389.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"17,946.70","17,946.70",Walk Global/Escobar,25.0,CGMU5301360,CMDUGQL0347457,<none>,6/10/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4388,Surgesa S.A.,ONE,USD 13095.00,900,Yes,5/17/24,5/28/24,Philadelphia,6/5/24,Yes,"17,946.70",0,0,13.9,"26,874.32","33,273.18",900.0,5/6/24,David Melo,4388.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"17,946.70","17,946.70",Walk Global/Escobar,25.0,SEGU9173794,ONEGYEE07999500,<none>,6/10/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4387,Marplantis Organic Sustainable Agriculture,Network,USD 13392.00,960,Yes,5/19/24,5/30/24,Hueneme,6/4/24,Yes,"18,353.74",0,0,13.9,"26,825.72","31,452.83",960.0,5/6/24,David Melo,4387.0,"38,392.18",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"18,353.74","18,353.74",Tipo CHEP,25.0,SEKU9263906,NQSH43101DP22114,<none>,6/7/24,Plastico reciclado,Puerto Bolivar,US Clearance
Open,4386,Marplantis Organic Sustainable Agriculture,ONE,USD 12690.00,900,No,5/24/24,6/4/24,Philadelphia,6/12/24,<none>,"17,391.65","17,391.65",0,13.9,"17,391.65",0,0.0,5/6/24,David Melo,4386.0,"35,992.67","1,906.99",,,,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,No,"17,391.65","17,391.65",Walk Global/Escobar,25.0,,,<none>,5/6/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4385,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,5/19/24,5/29/24,Philadelphia,6/4/24,Yes,"17,391.65",0,0,13.9,"27,242.45","33,176.74",900.0,5/6/24,David Melo,4385.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,391.65","17,391.65",Walk Global/Escobar,25.0,ZCSU5129731,ZIMUGYL00007820,<none>,6/12/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,4384,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,5/19/24,5/30/24,Hueneme,6/4/24,Yes,"17,391.65",0,0,13.9,"25,762.45","30,917.44",900.0,5/6/24,David Melo,4384.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,391.65","17,391.65",Walk Global/Escobar,25.0,SEKU9201252,NQSH43101DP22112,<none>,6/3/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,4383,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,5/16/24,5/26/24,Philadelphia,5/30/24,Yes,"18,551.09",0,0,13.9,"25,715.20","31,272.59",960.0,5/6/24,David Melo,4383.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.37,Yes,"18,551.09","18,551.09",Chep,25.0,SEGU9425915,SMLU8060478A,<none>,6/3/24,Carton,Santa Marta,US Clearance
Delivered,4395,Coliman Pacific Corporation,Megacorp,USD 16713.00,900,Yes,5/11/24,5/14/24,,5/17/24,No,"23,080.65",0,0,13.9,"29,673.33","32,983.85",900.0,5/1/24,David Melo,4395.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.72,1.38,Yes,"23,080.65","23,080.65",Chep,25.0,,,<none>,5/18/24,Plastico,"Pharr, Texas",
Delivered,4369,Coliman Pacific Corporation,,USD 17181.00,900,Yes,5/30/24,5/30/24,,5/30/24,No,"23,726.96",0,0,13.9,"25,582.89","31,075.85",900.0,5/1/24,David Melo,4369.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.72,1.38,Yes,"23,726.96","23,726.96",Chep,25.0,,,<none>,5/30/24,Plastico,"Nogales, Arizona",US Clearance
Delivered,4382,COQUIMBA,Maersk,USD 10416.00,960,Yes,5/20/24,6/3/24,Philadelphia,6/6/24,Yes,"14,384.50",0,0,13.9,"24,262.48","29,322.26",960.0,5/1/24,David Melo,4382.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.38,Yes,"14,384.50","14,384.50",Standard Americano,25.0,MNBU0509809,MAEU239054030,<none>,6/6/24,Plastico,Corinto,Canada Inbond
Delivered,4381,COQUIMBA,Maersk,USD 9724.80,960,Yes,5/18/24,5/27/24,Philadelphia,6/3/24,Yes,"13,429.95",0,0,13.9,"25,272.41","29,172.87",960.0,5/1/24,David Melo,4381.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.38,Yes,"13,429.95","13,429.95",Standard Americano,25.0,MNBU4007183,MAEU239053919,<none>,6/3/24,Plastico,Puerto Cortes,Canada Inbond
