"Status","Number","Release Date","Released to","Pieces","Weight (lb)","Volume (ft³)","Creation Date","Issued By","Income (CAD)","Expense (CAD)","Balance (CAD)","Transactions Balance (CAD)","Division","Exclude From Tracking","Volume weight (Vlb)","Employee","PRO Number","Tracking Number","Driver's Name","Driver's License Number","Notes","Is Liquidated","Carrier","Delivery Date","POD Received By","POD Comments","Entry Number","G.O. Number","C.F.S. Number","Commodities Description","Issued By Address","Release to Address","Has Transactions","Purchase Order Number","Attachments","Online","Billing Client","Template Name","Online Creator","VIN","Is Printed","Last Event","Task Type","Task Employee","Task Status","Task Subject","Task Notes","Purchase Order","Delivery date","Lot Number","Container#"
"Delivered","2625Q2","02/27/2023","Sobeys Quebec City","240","9,598.05","508.53","02/22/2023","Equifruit, Inc.","8,264.33","0.00","8,264.33","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566130084",,"0002E071","BMOU9331629"
"Delivered","2634C","02/27/2023","Chiovitti Banana Co., Ltd","624","24,954.92","1,322.18","02/24/2023","Equifruit, Inc.","22,757.69","0.00","22,757.69","0.00",,"No","13,763.43","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231135",,,
"Delivered","2634G","02/27/2023","GO FRESH","336","13,437.26","711.94","02/24/2023","Equifruit, Inc.","12,359.03","0.00","12,359.03","0.00",,"No","7,411.08","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13121",,,
"Delivered","2633","02/27/2023","Sobeys BCH","1","42,140.04","2,359.37","03/15/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566120471",,,"MMAU1184123"
"Delivered","2637","02/27/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/15/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231134",,,
"Delivered","2632","02/26/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/24/2023","Equifruit, Inc.","34,699.37","0.00","34,699.37","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231133",,,
"Delivered","2631","02/25/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/23/2023","Equifruit, Inc.","34,594.87","0.00","34,594.87","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231009",,,
"Delivered","2638","02/25/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","02/24/2023","Equifruit, Inc.","34,694.27","0.00","34,694.27","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231011",,,
"Delivered","2635","02/25/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/24/2023","Equifruit, Inc.","30,465.03","0.00","30,465.03","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231136",,,
"Delivered","2629C","02/24/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","02/23/2023","Equifruit, Inc.","25,817.77","0.00","25,817.77","0.00",,"No","15,880.88","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231008",,,
"Delivered","2629G","02/24/2023","GO FRESH","240","9,598.05","508.53","02/23/2023","Equifruit, Inc.","8,679.59","0.00","8,679.59","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13120",,,
"Delivered","2636","02/24/2023","Courchesne Larose","1","42,140.04","2,359.37","02/23/2023","Equifruit, Inc.","34,282.77","0.00","34,282.77","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2286589",,,
"Delivered","2627","02/24/2023","Sobeys BCH","1","42,140.04","2,359.37","03/15/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566120470",,,"MNBU4296764"
"Delivered","2625Q1","02/23/2023","Sobeys Quebec City","240","9,598.05","508.53","02/22/2023","Equifruit, Inc.","8,125.50","0.00","8,125.50","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566119365",,"0002E071","BMOU9331629"
"Delivered","2625W1","02/23/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/22/2023","Equifruit, Inc.","16,251.01","0.00","16,251.01","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541717799",,"0002E071","BMOU9331629"
"Delivered","2617W1","02/21/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/08/2023","Equifruit, Inc.","16,251.01","0.00","16,251.01","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541727009",,"0002E061","SEGU9078117"
"Delivered","2617Q2","02/20/2023","Sobeys Quebec City","240","9,598.05","508.53","02/08/2023","Equifruit, Inc.","8,125.50","0.00","8,125.50","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566119364",,"0002E061","SEGU9078117"
"Delivered","2613","02/20/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/17/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,,,,
"Delivered","2622","02/20/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/17/2023","Equifruit, Inc.","30,465.03","0.00","30,465.03","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,,,,
"Delivered","2620","02/20/2023","Sobeys BCH","1","42,140.04","2,359.37","02/08/2023","Equifruit, Inc.","33,437.23","0.00","33,437.23","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566121551",,,"MNBU0628752"
"Delivered","2619","02/19/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/17/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,,,,
"Delivered","2618","02/18/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","02/17/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230882",,,
"Delivered","2623W2","02/16/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/08/2023","Equifruit, Inc.","16,251.01","0.00","16,251.01","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541717798",,"0002E061","OTPU6302694"
"Delivered","2617Q1","02/16/2023","Sobeys Quebec City","240","9,598.05","508.53","02/08/2023","Equifruit, Inc.","8,125.50","0.00","8,125.50","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566119363",,"0002E061","SEGU9078117"
"Delivered","2614","02/16/2023","Sobeys BCH","1","42,140.04","2,359.37","02/08/2023","Equifruit, Inc.","30,964.67","0.00","30,964.67","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566121550",,,"MNBU9104864"
"Delivered","2550","02/16/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/15/2023","Equifruit, Inc.","30,465.03","0.00","30,465.03","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230879",,,
"Delivered","2626","02/16/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.37","02/15/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,,,,
"Delivered","2615G","02/16/2023","GO FRESH","240","9,598.05","508.53","02/15/2023","Equifruit, Inc.","8,679.59","0.00","8,679.59","0.00",,"No","5,293.63","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13117",,,
"Delivered","2615C","02/16/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","02/15/2023","Equifruit, Inc.","22,848.78","0.00","22,848.78","0.00",,"No","15,880.88","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230881",,,
"Delivered","2616","02/16/2023","Courchesne Larose","1","3,747.86","2,359.37","02/15/2023","Equifruit, Inc.","34,282.77","0.00","34,282.77","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"02286588",,,
"Delivered","2623W1","02/14/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/08/2023","Equifruit, Inc.","16,248.57","0.00","16,248.57","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541727530",,"0002E061","OTPU6302694"
"Delivered","2609","02/13/2023","Sobeys BCH","1","42,140.04","2,359.37","02/07/2023","Equifruit, Inc.","30,960.03","0.00","30,960.03","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566121549",,,"MNBU0321555"
"Delivered","2605Q2","02/13/2023","Sobeys Quebec City","240","9,598.05","508.53","02/07/2023","Equifruit, Inc.","8,124.29","0.00","8,124.29","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566119362",,"0002E051","SEKU9170188"
"Delivered","2605C1","02/13/2023","Chiovitti Banana Co., Ltd","144","5,758.83","305.12","02/08/2023","Equifruit, Inc.","4,778.50","0.00","4,778.50","0.00",,"No","3,176.18","Marie Lamare",,,,,,"No","GZL",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230662",,"0002E051","SEKU9170188"
"Delivered","2610","02/13/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/10/2023","Equifruit, Inc.","30,460.47","0.00","30,460.47","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Light Speed",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230878",,,
"Delivered","2603G","02/13/2023","GO FRESH","336","13,436.64","712.32","02/10/2023","Equifruit, Inc.","12,149.60","0.00","12,149.60","0.00",,"No","7,414.99","Marie Lamare",,,,,,"No","Cheema",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13116",,,
"Delivered","2603C","02/13/2023","Chiovitti Banana Co., Ltd","624","24,953.76","1,322.88","02/10/2023","Equifruit, Inc.","22,372.05","0.00","22,372.05","0.00",,"No","13,770.70","Marie Lamare",,,,,,"No","Cheema",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230877",,,
"Delivered","2611","02/13/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/10/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Seafood",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230876",,,
"Delivered","2607","02/12/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/10/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Connors",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230875",,,
"Delivered","2606","02/11/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","02/10/2023","Equifruit, Inc.","34,013.74","0.00","34,013.74","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Fulger",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230753",,,
"Delivered","2624","02/09/2023","Sobeys BCH","1","42,140.04","2,359.37","02/07/2023","Equifruit, Inc.","31,154.94","0.00","31,154.94","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566121548",,,"SZLU9303910"
"Delivered","2592Q2/2605Q1","02/09/2023","Sobeys Quebec City","240","9,598.05","508.53","02/07/2023","Equifruit, Inc.","8,175.43","0.00","8,175.43","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566119361",,"0002E041 + ?","SEKU9202860/SEKU9170188"
"Delivered","2605W1","02/09/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/07/2023","Equifruit, Inc.","16,248.57","0.00","16,248.57","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541719671",,,"SEKU9170188"
"Delivered","2597","02/09/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/08/2023","Equifruit, Inc.","30,652.23","0.00","30,652.23","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Zavitz",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230750",,,
"Delivered","2612","02/09/2023","Courchesne Larose","1","42,138.26","2,359.37","02/08/2023","Equifruit, Inc.","34,326.45","0.00","34,326.45","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Connors",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2286302",,,
"Delivered","2602","02/09/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","02/08/2023","Equifruit, Inc.","34,008.64","0.00","34,008.64","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230752",,,
"Delivered","2604C","02/09/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","02/08/2023","Equifruit, Inc.","22,877.88","0.00","22,877.88","0.00",,"No","15,880.88","Marie Lamare",,,,,,"No","Xan",,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"230751",,,
"Delivered","2604G","02/09/2023","GO FRESH","240","9,598.05","508.53","02/08/2023","Equifruit, Inc.","8,690.65","0.00","8,690.65","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Xan",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13115",,,
"Delivered","2592W1","02/07/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/02/2023","Equifruit, Inc.","16,210.82","0.00","16,210.82","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541719658",,"0002E041","SEKU9202860"
